network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider
2a01:5dc0::/32,3017382,3017382,,0,0
2a01:5de0::/32,2635167,2635167,,0,0
2a01:5e00::/32,798544,798544,,0,0
2a01:5e20::/32,732800,732800,,0,0
2a01:5e40::/32,2635167,2635167,,0,0
2a01:5e60::/32,290557,290557,,0,0
2a01:5e80::/32,2623032,2623032,,0,0
2a01:5ea0::/32,2017370,2017370,,0,0
2a01:5ec0::/32,130758,130758,,0,0
2a01:5ee0::/32,798544,798544,,0,0
2a01:5f00::/32,2017370,2017370,,0,0
2a01:5f20::/32,2017370,2017370,,0,0
2a01:5f40::/32,2017370,2017370,,0,0
2a01:5f60::/32,3175395,3175395,,0,0
2a01:5f80::/32,3175395,3175395,,0,0
2a01:5fa0::/32,690791,690791,,0,0
2a01:5fc0::/32,2017370,2017370,,0,0
2a01:5fe0::/32,2510769,2510769,,0,0
2a01:6000::/32,2635167,2635167,,0,0
2a01:6020::/32,2017370,2017370,,0,0
2a01:6040::/32,2635167,2635167,,0,0
2a01:6060::/32,3144096,3144096,,0,0
2a01:6080::/32,3175395,3175395,,0,0
2a01:60a0::/32,3017382,3017382,,0,0
2a01:60c0::/32,660013,660013,,0,0
2a01:60e0::/32,3017382,3017382,,0,0
2a01:6100::/32,798544,798544,,0,0
2a01:6140::/29,660013,660013,,0,0
2a01:6160::/32,2017370,2017370,,0,0
2a01:6180::/32,660013,660013,,0,0
2a01:61a0::/32,2635167,2635167,,0,0
2a01:61c0::/32,2635167,2635167,,0,0
2a01:61e0::/32,2017370,2017370,,0,0
2a01:6200::/32,2623032,2623032,,0,0
2a01:6220::/48,2017370,2017370,,0,0
2a01:6220:1::/48,3077311,3077311,,0,0
2a01:6220:2::/47,3077311,3077311,,0,0
2a01:6220:4::/46,3077311,3077311,,0,0
2a01:6220:8::/45,3077311,3077311,,0,0
2a01:6220:10::/44,3077311,3077311,,0,0
2a01:6220:20::/43,3077311,3077311,,0,0
2a01:6220:40::/42,3077311,3077311,,0,0
2a01:6220:80::/41,3077311,3077311,,0,0
2a01:6220:100::/40,3077311,3077311,,0,0
2a01:6220:200::/39,3077311,3077311,,0,0
2a01:6220:400::/38,3077311,3077311,,0,0
2a01:6220:800::/37,3077311,3077311,,0,0
2a01:6220:1000::/36,3077311,3077311,,0,0
2a01:6220:2000::/35,3077311,3077311,,0,0
2a01:6220:4000::/34,3077311,3077311,,0,0
2a01:6220:8000::/33,3077311,3077311,,0,0
2a01:6240::/29,2635167,2635167,,0,0
2a01:6260::/32,3175395,3175395,,0,0
2a01:6280::/32,2963597,2963597,,0,0
2a01:62a0::/32,2750405,2750405,,0,0
2a01:62c0::/32,146669,146669,,0,0
2a01:62e0::/32,6255148,,,0,0
2a01:6300::/32,2661886,2661886,,0,0
2a01:6320::/32,390903,390903,,0,0
2a01:6340::/29,2750405,2750405,,0,0
2a01:6360::/32,2658434,2658434,,0,0
2a01:6380::/32,3017382,3017382,,0,0
2a01:63a0::/32,298795,298795,,0,0
2a01:63c0::/32,3175395,3175395,,0,0
2a01:63e0::/32,2750405,2750405,,0,0
2a01:6400::/32,3077311,3077311,,0,0
2a01:6420::/29,2921044,2921044,,0,0
2a01:6440::/29,6290252,6290252,,0,0
2a01:6460::/32,3017382,3017382,,0,0
2a01:6480::/32,587116,587116,,0,0
2a01:64c0::/32,2921044,2921044,,0,0
2a01:64e0::/32,597427,597427,,0,0
2a01:6500::/29,294640,294640,,0,0
2a01:6520::/32,2017370,2017370,,0,0
2a01:6540::/32,2017370,2017370,,0,0
2a01:6560::/32,3144096,3144096,,0,0
2a01:6580::/32,3175395,3175395,,0,0
2a01:65a0::/32,798544,798544,,0,0
2a01:65c0::/32,3175395,3175395,,0,0
2a01:65e0::/32,2635167,2635167,,0,0
2a01:6600::/29,3017382,3017382,,0,0
2a01:6620::/32,2802361,2802361,,0,0
2a01:6640::/29,2658434,2658434,,0,0
2a01:6680::/32,2017370,2017370,,0,0
2a01:66a0::/32,2921044,2921044,,0,0
2a01:66c0::/32,3017382,3017382,,0,0
2a01:66e0::/32,2750405,2750405,,0,0
2a01:6700::/32,146669,146669,,0,0
2a01:6720::/32,99237,99237,,0,0
2a01:6740::/32,2921044,2921044,,0,0
2a01:6760::/32,3175395,3175395,,0,0
2a01:6780::/32,2921044,2921044,,0,0
2a01:67c0::/32,2750405,2750405,,0,0
2a01:67e0::/32,2017370,2017370,,0,0
2a01:6800::/32,798544,798544,,0,0
2a01:6820::/32,2017370,2017370,,0,0
2a01:6840::/32,2510769,2510769,,0,0
2a01:6860::/32,2635167,2635167,,0,0
2a01:6880::/32,690791,690791,,0,0
2a01:68a0::/32,2510769,2510769,,0,0
2a01:68c0::/32,1522867,1522867,,0,0
2a01:68e0::/32,2623032,2623032,,0,0
2a01:6900::/32,2510769,2510769,,0,0
2a01:6920::/32,2750405,2750405,,0,0
2a01:6940::/32,3017382,3017382,,0,0
2a01:6960::/32,3017382,3017382,,0,0
2a01:6980::/32,2658434,2658434,,0,0
2a01:69a0::/32,3077311,3077311,,0,0
2a01:69c0::/32,2963597,2963597,,0,0
2a01:69e0::/32,2750405,2750405,,0,0
2a01:6a00::/29,2635167,2635167,,0,0
2a01:6a40::/32,2750405,2750405,,0,0
2a01:6a60::/32,2635167,2635167,,0,0
2a01:6a80::/32,3077311,3077311,,0,0
2a01:6aa0::/32,2017370,2017370,,0,0
2a01:6ac0::/32,2921044,2921044,,0,0
2a01:6ae0::/29,2635167,2635167,,0,0
2a01:6b00::/32,2017370,2017370,,0,0
2a01:6b20::/32,2921044,2921044,,0,0
2a01:6b40::/32,3077311,3077311,,0,0
2a01:6b60::/32,3017382,3017382,,0,0
2a01:6b80::/32,3057568,3057568,,0,0
2a01:6ba0::/32,2017370,2017370,,0,0
2a01:6bc0::/32,2921044,2921044,,0,0
2a01:6be0::/32,298795,298795,,0,0
2a01:6c00::/32,798544,798544,,0,0
2a01:6c20::/32,2017370,2017370,,0,0
2a01:6c40::/32,2658434,2658434,,0,0
2a01:6c60::/47,2635167,2635167,,0,0
2a01:6c60:2::/48,2635167,2635167,,0,0
2a01:6c60:3::/48,953987,2635167,,0,0
2a01:6c60:4::/48,2186224,2635167,,0,0
2a01:6c60:5::/48,2635167,2635167,,0,0
2a01:6c60:6::/47,2635167,2635167,,0,0
2a01:6c60:8::/45,2635167,2635167,,0,0
2a01:6c60:10::/47,2635167,2635167,,0,0
2a01:6c60:12::/48,2510769,2635167,,0,0
2a01:6c60:13::/48,2635167,2635167,,0,0
2a01:6c60:14::/46,2635167,2635167,,0,0
2a01:6c60:18::/45,2635167,2635167,,0,0
2a01:6c60:20::/43,2635167,2635167,,0,0
2a01:6c60:40::/42,2635167,2635167,,0,0
2a01:6c60:80::/41,2635167,2635167,,0,0
2a01:6c60:100::/40,2635167,2635167,,0,0
2a01:6c60:200::/39,2635167,2635167,,0,0
2a01:6c60:400::/38,2635167,2635167,,0,0
2a01:6c60:800::/37,2635167,2635167,,0,0
2a01:6c60:1000::/36,6252001,2635167,,0,0
2a01:6c60:2000::/35,2635167,2635167,,0,0
2a01:6c60:4000::/34,2635167,2635167,,0,0
2a01:6c60:8000::/33,2635167,2635167,,0,0
2a01:6c61::/32,2635167,2635167,,0,0
2a01:6c62::/31,2635167,2635167,,0,0
2a01:6c64::/30,2635167,2635167,,0,0
2a01:6ca0::/32,2635167,2635167,,0,0
2a01:6ce0::/32,2963597,2963597,,0,0
2a01:6d00::/32,2661886,2661886,,0,0
2a01:6d20::/32,660013,660013,,0,0
2a01:6d40::/32,2802361,2802361,,0,0
2a01:6d60::/29,3175395,3175395,,0,0
2a01:6d80::/32,690791,690791,,0,0
2a01:6da0::/32,453733,453733,,0,0
2a01:6dc0::/32,617790,617790,,0,0
2a01:6de0::/32,3017382,3017382,,0,0
2a01:6e00::/32,3017382,3017382,,0,0
2a01:6e20::/32,2017370,2017370,,0,0
2a01:6e40::/32,630336,630336,,0,0
2a01:6e60::/32,2635167,2635167,,0,0
2a01:6e80::/32,798544,798544,,0,0
2a01:6ea0::/32,2921044,2921044,,0,0
2a01:6ec0::/32,2921044,2921044,,0,0
2a01:6ee0::/32,719819,719819,,0,0
2a01:6f00::/29,2629691,2629691,,0,0
2a01:6f20::/32,2635167,2635167,,0,0
2a01:6f40::/32,2963597,2963597,,0,0
2a01:6f60::/32,2921044,2921044,,0,0
2a01:6f80::/32,3144096,3144096,,0,0
2a01:6fa0::/32,2510769,2510769,,0,0
2a01:6fc0::/32,2782113,2782113,,0,0
2a01:6fe0::/32,690791,690791,,0,0
2a01:7000::/32,3175395,3175395,,0,0
2a01:7020::/32,2963597,2963597,,0,0
2a01:7040::/32,2802361,2802361,,0,0
2a01:7060::/32,3017382,3017382,,0,0
2a01:7080::/32,2802361,2802361,,0,0
2a01:70c0::/32,2017370,2017370,,0,0
2a01:70e0::/32,285570,285570,,0,0
2a01:7100::/32,2017370,2017370,,0,0
2a01:7120::/32,690791,690791,,0,0
2a01:7140::/32,3175395,3175395,,0,0
2a01:7160::/32,690791,690791,,0,0
2a01:7180::/32,2750405,2750405,,0,0
2a01:71a0::/32,2921044,2921044,,0,0
2a01:71c0::/31,2510769,2510769,,0,0
2a01:71e0::/32,3017382,3017382,,0,0
2a01:7220::/32,597427,597427,,0,0
2a01:7240::/32,2963597,2963597,,0,0
2a01:7260::/29,272103,272103,,0,0
2a01:7280::/32,2635167,2635167,,0,0
2a01:72a0::/32,2017370,2017370,,0,0
2a01:72c0::/32,798544,798544,,0,0
2a01:72e0::/32,2510769,2510769,,0,0
2a01:7300::/32,719819,719819,,0,0
2a01:7320::/32,130758,130758,,0,0
2a01:7340::/29,2750405,2750405,,0,0
2a01:7360::/32,2960313,2960313,,0,0
2a01:7380::/32,2921044,2921044,,0,0
2a01:73a0::/32,3017382,3017382,,0,0
2a01:73c0::/32,294640,294640,,0,0
2a01:73e0::/33,732800,732800,,0,0
2a01:73e0:8000::/34,732800,732800,,0,0
2a01:73e0:c000::/35,732800,732800,,0,0
2a01:73e0:e000::/48,99237,99237,,0,0
2a01:73e0:e001::/48,732800,732800,,0,0
2a01:73e0:e002::/47,732800,732800,,0,0
2a01:73e0:e004::/46,732800,732800,,0,0
2a01:73e0:e008::/45,732800,732800,,0,0
2a01:73e0:e010::/44,732800,732800,,0,0
2a01:73e0:e020::/48,99237,99237,,0,0
2a01:73e0:e021::/48,732800,732800,,0,0
2a01:73e0:e022::/47,732800,732800,,0,0
2a01:73e0:e024::/46,732800,732800,,0,0
2a01:73e0:e028::/45,732800,732800,,0,0
2a01:73e0:e030::/44,732800,732800,,0,0
2a01:73e0:e040::/42,732800,732800,,0,0
2a01:73e0:e080::/41,732800,732800,,0,0
2a01:73e0:e100::/40,732800,732800,,0,0
2a01:73e0:e200::/39,732800,732800,,0,0
2a01:73e0:e400::/38,732800,732800,,0,0
2a01:73e0:e800::/37,732800,732800,,0,0
2a01:73e0:f000::/36,732800,732800,,0,0
2a01:7400::/32,798544,798544,,0,0
2a01:7420::/32,2921044,2921044,,0,0
2a01:7440::/32,2017370,2017370,,0,0
2a01:7460::/32,3175395,3175395,,0,0
2a01:7480::/32,2658434,2658434,,0,0
2a01:74a0::/32,2635167,2635167,,0,0
2a01:74c0::/32,2921044,2921044,,0,0
2a01:74e0::/29,2750405,2750405,,0,0
2a01:7500::/32,2802361,2802361,,0,0
2a01:7520::/32,2750405,2750405,,0,0
2a01:7540::/32,3175395,3175395,,0,0
2a01:7560::/32,2510769,2510769,,0,0
2a01:7580::/32,2510769,2510769,,0,0
2a01:75a0::/32,290557,290557,,0,0
2a01:75c0::/29,2921044,2921044,,0,0
2a01:75e0::/32,2963597,2963597,,0,0
2a01:7600::/32,798544,798544,,0,0
2a01:7620::/32,3017382,3017382,,0,0
2a01:7640::/32,1522867,1522867,,0,0
2a01:7660::/32,2921044,2921044,,0,0
2a01:7680::/32,2510769,2510769,,0,0
2a01:76a0::/32,2623032,2623032,,0,0
2a01:76c0::/29,2921044,2921044,,0,0
2a01:76e0::/32,798544,798544,,0,0
2a01:7700::/32,2921044,2921044,,0,0
2a01:7720::/32,2017370,2017370,,0,0
2a01:7740::/29,2635167,2635167,,0,0
2a01:7760::/32,2921044,2921044,,0,0
2a01:7780::/32,285570,285570,,0,0
2a01:77a0::/32,3175395,3175395,,0,0
2a01:77c0::/32,2623032,2623032,,0,0
2a01:77e0::/29,2750405,2750405,,0,0
2a01:7800::/32,2635167,2635167,,0,0
2a01:7820::/32,2921044,2921044,,0,0
2a01:7840::/32,298795,298795,,0,0
2a01:7860::/32,2750405,2750405,,0,0
2a01:7880::/32,2510769,2510769,,0,0
2a01:78a0::/32,798544,798544,,0,0
2a01:78c0::/32,2635167,2635167,,0,0
2a01:7900::/32,2661886,2661886,,0,0
2a01:7920::/29,2623032,2623032,,0,0
2a01:7940::/32,2635167,2635167,,0,0
2a01:7960::/32,2921044,2921044,,0,0
2a01:7980::/32,2635167,2635167,,0,0
2a01:79a0::/32,2623032,2623032,,0,0
2a01:79c0::/32,146669,146669,,0,0
2a01:79e0::/32,3144096,3144096,,0,0
2a01:7a00::/29,2661886,2661886,,0,0
2a01:7a20::/32,2750405,2750405,,0,0
2a01:7a40::/32,2921044,2921044,,0,0
2a01:7a60::/32,3168068,3168068,,0,0
2a01:7a80::/29,2623032,2623032,,0,0
2a01:7ac0::/32,2017370,2017370,,0,0
2a01:7ae0::/32,2635167,2635167,,0,0
2a01:7b00::/32,272103,272103,,0,0
2a01:7b20::/32,3017382,3017382,,0,0
2a01:7b40::/32,2921044,2921044,,0,0
2a01:7b60::/32,2017370,2017370,,0,0
2a01:7b80::/32,2017370,2017370,,0,0
2a01:7ba0::/32,3077311,3077311,,0,0
2a01:7bc0::/32,660013,660013,,0,0
2a01:7be0::/32,2921044,2921044,,0,0
2a01:7c00::/64,2635167,2635167,,0,0
2a01:7c00:0:1::/64,3017382,3017382,,0,0
2a01:7c00:0:2::/63,3017382,3017382,,0,0
2a01:7c00:0:4::/62,3017382,3017382,,0,0
2a01:7c00:0:8::/61,3017382,3017382,,0,0
2a01:7c00:0:10::/60,3017382,3017382,,0,0
2a01:7c00:0:20::/59,3017382,3017382,,0,0
2a01:7c00:0:40::/58,3017382,3017382,,0,0
2a01:7c00:0:80::/57,3017382,3017382,,0,0
2a01:7c00:0:100::/56,3017382,3017382,,0,0
2a01:7c00:0:200::/55,3017382,3017382,,0,0
2a01:7c00:0:400::/54,3017382,3017382,,0,0
2a01:7c00:0:800::/53,3017382,3017382,,0,0
2a01:7c00:0:1000::/52,3017382,3017382,,0,0
2a01:7c00:0:2000::/51,3017382,3017382,,0,0
2a01:7c00:0:4000::/50,3017382,3017382,,0,0
2a01:7c00:0:8000::/49,3017382,3017382,,0,0
2a01:7c00:1::/48,3017382,3017382,,0,0
2a01:7c00:2::/47,3017382,3017382,,0,0
2a01:7c00:4::/46,3017382,3017382,,0,0
2a01:7c00:8::/45,3017382,3017382,,0,0
2a01:7c00:10::/44,3017382,3017382,,0,0
2a01:7c00:20::/43,3017382,3017382,,0,0
2a01:7c00:40::/42,3017382,3017382,,0,0
2a01:7c00:80::/41,3017382,3017382,,0,0
2a01:7c00:100::/40,3017382,3017382,,0,0
2a01:7c00:200::/39,3017382,3017382,,0,0
2a01:7c00:400::/38,3017382,3017382,,0,0
2a01:7c00:800::/37,3017382,3017382,,0,0
2a01:7c00:1000::/36,3017382,3017382,,0,0
2a01:7c00:2000::/35,3017382,3017382,,0,0
2a01:7c00:4000::/34,3017382,3017382,,0,0
2a01:7c00:8000::/33,3017382,3017382,,0,0
2a01:7c01::/41,2635167,2635167,,0,0
2a01:7c01:80::/41,3017382,3017382,,0,0
2a01:7c01:100::/40,3017382,3017382,,0,0
2a01:7c01:200::/39,3017382,3017382,,0,0
2a01:7c01:400::/38,3017382,3017382,,0,0
2a01:7c01:800::/37,3017382,3017382,,0,0
2a01:7c01:1000::/36,3017382,3017382,,0,0
2a01:7c01:2000::/35,3017382,3017382,,0,0
2a01:7c01:4000::/34,3017382,3017382,,0,0
2a01:7c01:8000::/33,3017382,3017382,,0,0
2a01:7c02::/31,3017382,3017382,,0,0
2a01:7c04::/30,3017382,3017382,,0,0
2a01:7c20::/32,614540,614540,,0,0
2a01:7c40::/32,3202326,3202326,,0,0
2a01:7c60::/32,3175395,3175395,,0,0
2a01:7c80::/32,597427,597427,,0,0
2a01:7ca0::/32,3175395,3175395,,0,0
2a01:7cc0::/32,2623032,2623032,,0,0
2a01:7ce0::/32,3077311,3077311,,0,0
2a01:7d00::/32,2510769,2510769,,0,0
2a01:7d20::/32,3077311,3077311,,0,0
2a01:7d40::/32,3057568,3057568,,0,0
2a01:7d60::/32,719819,719819,,0,0
2a01:7d80::/32,719819,719819,,0,0
2a01:7dc0::/32,2623032,2623032,,0,0
2a01:7de0::/32,2921044,2921044,,0,0
2a01:7e00::/32,2635167,2635167,,0,0
2a01:7e01::/32,2921044,2921044,,0,0
2a01:7e20::/32,2017370,2017370,,0,0
2a01:7e21::/32,6252001,6252001,,0,0
2a01:7e22::/31,2017370,2017370,,0,0
2a01:7e24::/30,2017370,2017370,,0,0
2a01:7e60::/32,732800,732800,,0,0
2a01:7e80::/32,2921044,2921044,,0,0
2a01:7ea0::/32,2921044,2921044,,0,0
2a01:7ec0::/32,3077311,3077311,,0,0
2a01:7ee0::/32,2661886,2661886,,0,0
2a01:7f00::/32,3175395,3175395,,0,0
2a01:7f20::/32,2017370,2017370,,0,0
2a01:7f40::/32,285570,285570,,0,0
2a01:7f60::/32,2635167,2635167,,0,0
2a01:7f80::/29,6254930,6254930,,0,0
2a01:7fa0::/32,2635167,2635167,,0,0
2a01:7fc0::/32,2635167,2635167,,0,0
2a01:7fe0::/29,3077311,3077311,,0,0
2a01:8000::/32,2635167,2635167,,0,0
2a01:8020::/32,453733,453733,,0,0
2a01:8040::/29,2017370,2017370,,0,0
2a01:8060::/32,290557,290557,,0,0
2a01:8080::/32,798549,798549,,0,0
2a01:80a0::/32,2782113,2782113,,0,0
2a01:80c0::/32,2658434,2658434,,0,0
2a01:80e0::/32,3144096,3144096,,0,0
2a01:8100::/32,3175395,3175395,,0,0
2a01:8120::/32,2623032,2623032,,0,0
2a01:8140::/32,690791,690791,,0,0
2a01:8160::/29,798544,798544,,0,0
2a01:8180::/32,2921044,2921044,,0,0
2a01:81a0::/32,2017370,2017370,,0,0
2a01:81c0::/32,2921044,2921044,,0,0
2a01:81e0::/32,3017382,3017382,,0,0
2a01:8200::/32,2635167,2635167,,0,0
2a01:8220::/32,2963597,2963597,,0,0
2a01:8240::/32,2017370,2017370,,0,0
2a01:8260::/32,2017370,2017370,,0,0
2a01:8280::/32,2629691,2629691,,0,0
2a01:82a0::/32,453733,453733,,0,0
2a01:82c0::/32,3202326,3202326,,0,0
2a01:82e0::/32,2635167,2635167,,0,0
2a01:8300::/32,2623032,2623032,,0,0
2a01:8320::/32,3175395,3175395,,0,0
2a01:8340::/32,2635167,2635167,,0,0
2a01:8360::/32,2017370,2017370,,0,0
2a01:8380::/32,2017370,2017370,,0,0
2a01:83a0::/32,690791,690791,,0,0
2a01:83c0::/32,3144096,3144096,,0,0
2a01:83e0::/32,2921044,2921044,,0,0
2a01:8400::/32,2921044,2921044,,0,0
2a01:8420::/32,3175395,3175395,,0,0
2a01:8440::/32,3175395,3175395,,0,0
2a01:8460::/32,2510769,2510769,,0,0
2a01:8480::/29,2510769,2510769,,0,0
2a01:84a0::/32,3175395,3175395,,0,0
2a01:84c0::/32,2017370,2017370,,0,0
2a01:84e0::/32,2658434,2658434,,0,0
2a01:8500::/32,2750405,2750405,,0,0
2a01:8520::/32,298795,298795,,0,0
2a01:8540::/32,3175395,3175395,,0,0
2a01:8560::/32,2635167,2635167,,0,0
2a01:8580::/32,2750405,2750405,,0,0
2a01:85a0::/32,3175395,3175395,,0,0
2a01:85c0::/32,2635167,2635167,,0,0
2a01:85e0::/32,2017370,2017370,,0,0
2a01:8600::/29,2017370,2017370,,0,0
2a01:8640::/48,2750405,2750405,,0,0
2a01:8640:1::/48,2635167,2635167,,0,0
2a01:8640:2::/48,2750405,2635167,,0,0
2a01:8640:3::/48,6251999,2635167,,0,0
2a01:8640:4::/47,6252001,2635167,,0,0
2a01:8640:6::/48,2661886,2635167,,0,0
2a01:8640:7::/48,2635167,2635167,,0,0
2a01:8640:8::/48,6251999,2635167,,0,0
2a01:8640:9::/48,2661886,2635167,,0,0
2a01:8640:a::/47,2635167,2635167,,0,0
2a01:8640:c::/46,2635167,2635167,,0,0
2a01:8640:10::/44,2635167,2635167,,0,0
2a01:8640:20::/43,2635167,2635167,,0,0
2a01:8640:40::/42,2635167,2635167,,0,0
2a01:8640:80::/41,2635167,2635167,,0,0
2a01:8640:100::/40,2635167,2635167,,0,0
2a01:8640:200::/39,2635167,2635167,,0,0
2a01:8640:400::/38,2635167,2635167,,0,0
2a01:8640:800::/37,2635167,2635167,,0,0
2a01:8640:1000::/36,2635167,2635167,,0,0
2a01:8640:2000::/35,2635167,2635167,,0,0
2a01:8640:4000::/34,2635167,2635167,,0,0
2a01:8640:8000::/33,2635167,2635167,,0,0
2a01:8660::/32,3017382,3017382,,0,0
2a01:8680::/32,2635167,2635167,,0,0
2a01:86a0::/32,2802361,2802361,,0,0
2a01:86c0::/32,2510769,2510769,,0,0
2a01:86e0::/32,2635167,2635167,,0,0
2a01:8700::/32,597427,597427,,0,0
2a01:8720::/32,6252001,6252001,,0,0
2a01:8740::/32,732800,732800,,0,0
2a01:8760::/32,3017382,3017382,,0,0
2a01:8780::/48,6255148,,,0,0
2a01:8780:1::/48,2921044,2921044,,0,0
2a01:8780:2::/47,2921044,2921044,,0,0
2a01:8780:4::/46,2921044,2921044,,0,0
2a01:8780:8::/45,2921044,2921044,,0,0
2a01:8780:10::/44,2921044,2921044,,0,0
2a01:8780:20::/43,2921044,2921044,,0,0
2a01:8780:40::/42,2921044,2921044,,0,0
2a01:8780:80::/41,2921044,2921044,,0,0
2a01:8780:100::/40,2921044,2921044,,0,0
2a01:8780:200::/39,2921044,2921044,,0,0
2a01:8780:400::/38,2921044,2921044,,0,0
2a01:8780:800::/37,2921044,2921044,,0,0
2a01:8780:1000::/36,2921044,2921044,,0,0
2a01:8780:2000::/35,2921044,2921044,,0,0
2a01:8780:4000::/34,2921044,2921044,,0,0
2a01:8780:8000::/33,2921044,2921044,,0,0
2a01:8781::/48,6255148,,,0,0
2a01:8781:1::/48,2921044,2921044,,0,0
2a01:8781:2::/47,2921044,2921044,,0,0
2a01:8781:4::/46,2921044,2921044,,0,0
2a01:8781:8::/45,2921044,2921044,,0,0
2a01:8781:10::/44,2921044,2921044,,0,0
2a01:8781:20::/43,2921044,2921044,,0,0
2a01:8781:40::/42,2921044,2921044,,0,0
2a01:8781:80::/41,2921044,2921044,,0,0
2a01:8781:100::/40,2921044,2921044,,0,0
2a01:8781:200::/39,2921044,2921044,,0,0
2a01:8781:400::/38,2921044,2921044,,0,0
2a01:8781:800::/37,2921044,2921044,,0,0
2a01:8781:1000::/36,2921044,2921044,,0,0
2a01:8781:2000::/35,2921044,2921044,,0,0
2a01:8781:4000::/34,2921044,2921044,,0,0
2a01:8781:8000::/33,2921044,2921044,,0,0
2a01:8782::/31,6255148,,,0,0
2a01:8784::/31,6255148,,,0,0
2a01:8786::/32,6255148,,,0,0
2a01:8787::/32,2921044,2921044,,0,0
2a01:87c0::/32,2635167,2635167,,0,0
2a01:87e0::/32,2750405,2750405,,0,0
2a01:8800::/32,2750405,2750405,,0,0
2a01:8801::/32,2802361,2802361,,0,0
2a01:8802::/31,2750405,2750405,,0,0
2a01:8804::/30,2750405,2750405,,0,0
2a01:8820::/32,2017370,2017370,,0,0
2a01:8840::/32,2963597,2963597,,0,0
2a01:8860::/32,2658434,2658434,,0,0
2a01:8880::/32,732800,732800,,0,0
2a01:88a0::/32,2510769,2510769,,0,0
2a01:88c0::/32,2921044,2921044,,0,0
2a01:88e0::/32,614540,614540,,0,0
2a01:8900::/32,2635167,2635167,,0,0
2a01:8920::/32,3017382,3017382,,0,0
2a01:8940::/32,2635167,2635167,,0,0
2a01:8960::/32,2017370,2017370,,0,0
2a01:8980::/32,2750405,2750405,,0,0
2a01:89a0::/32,690791,690791,,0,0
2a01:89c0::/32,2802361,2802361,,0,0
2a01:89e0::/32,2635167,2635167,,0,0
2a01:8a00::/32,2017370,2017370,,0,0
2a01:8a20::/32,798544,798544,,0,0
2a01:8a40::/32,2921044,2921044,,0,0
2a01:8a60::/32,798544,798544,,0,0
2a01:8a80::/32,3057568,3057568,,0,0
2a01:8aa0::/32,2635167,2635167,,0,0
2a01:8ac0::/32,3017382,3017382,,0,0
2a01:8ae0::/32,2750405,2750405,,0,0
2a01:8b00::/32,2658434,2658434,,0,0
2a01:8b20::/32,6254930,6254930,,0,0
2a01:8b40::/32,3077311,3077311,,0,0
2a01:8b60::/32,2802361,2802361,,0,0
2a01:8b80::/29,2658434,2658434,,0,0
2a01:8ba0::/29,798544,798544,,0,0
2a01:8be0::/29,2750405,2750405,,0,0
2a01:8c00:ff00:82b1::/64,6252001,,,0,0
2a01:8c20::/32,2750405,2750405,,0,0
2a01:8c40::/32,2411586,2411586,,0,0
2a01:8c60::/32,587116,587116,,0,0
2a01:8c80::/32,2661886,2661886,,0,0
2a01:8ca0::/32,458258,458258,,0,0
2a01:8cc0::/32,2782113,2782113,,0,0
2a01:8ce0::/32,1522867,1522867,,0,0
2a01:8d00::/30,3077311,3077311,,0,0
2a01:8d20::/32,2750405,2750405,,0,0
2a01:8d40::/29,3175395,3175395,,0,0
2a01:8d80::/32,3144096,3144096,,0,0
2a01:8da0::/32,2510769,2510769,,0,0
2a01:8dc0::/32,3144096,3144096,,0,0
2a01:8de0::/32,719819,719819,,0,0
2a01:8e00::/29,2661886,2661886,,0,0
2a01:8e20::/32,2921044,2921044,,0,0
2a01:8e60::/32,6252001,6252001,,0,0
2a01:8e80::/29,3017382,3017382,,0,0
2a01:8ec0::/29,2623032,2623032,,0,0
2a01:8ee0::/32,2750405,2750405,,0,0
2a01:8f00::/32,2921044,2921044,,0,0
2a01:8f20::/32,798544,798544,,0,0
2a01:8f40::/32,798544,798544,,0,0
2a01:8f80::/29,2963597,2963597,,0,0
2a01:8fa0::/32,2921044,2921044,,0,0
2a01:8fc0::/32,3077311,3077311,,0,0
2a01:8fe0::/32,2993457,2993457,,0,0
2a01:9000::/29,3017382,3017382,,0,0
2a01:9040::/32,3190538,3190538,,0,0
2a01:9060::/32,2661886,2661886,,0,0
2a01:9080::/32,2661886,2661886,,0,0
2a01:90a0::/32,2750405,2750405,,0,0
2a01:90c0::/29,2635167,2635167,,0,0
2a01:90e0::/32,2782113,2782113,,0,0
2a01:9100::/29,2802361,2802361,,0,0
2a01:9120::/32,3175395,3175395,,0,0
2a01:9140::/33,2510769,2510769,,0,0
2a01:9140:8000::/34,2510769,2510769,,0,0
2a01:9140:c000::/37,2510769,2510769,,0,0
2a01:9140:c800::/38,2510769,2510769,,0,0
2a01:9140:cc00::/41,2510769,2510769,,0,0
2a01:9140:cc80::/42,2510769,2510769,,0,0
2a01:9140:ccc0::/45,2510769,2510769,,0,0
2a01:9140:ccc8::/46,2510769,2510769,,0,0
2a01:9140:cccc::/48,3144096,3144096,,0,0
2a01:9140:cccd::/48,2510769,2510769,,0,0
2a01:9140:ccce::/47,2510769,2510769,,0,0
2a01:9140:ccd0::/44,2510769,2510769,,0,0
2a01:9140:cce0::/43,2510769,2510769,,0,0
2a01:9140:cd00::/40,2510769,2510769,,0,0
2a01:9140:ce00::/39,2510769,2510769,,0,0
2a01:9140:d000::/36,2510769,2510769,,0,0
